STAT_VAR,STAT_PRES,SEX,AGE,CCYY,H,OBS_VALUE,SD_VALUE
POP,Raw_K_1dp_per_n,F,55-59,1971,1,78.9,
POP,Raw_K_1dp_per_n,F,55-59,1972,1,81.5,
POP,Raw_K_1dp_per_n,F,55-59,1973,1,85.0,
POP,Raw_K_1dp_per_n,F,55-59,1974,1,88.9,
POP,Raw_K_1dp_per_n,F,55-59,1975,1,91.3,
POP,Raw_K_1dp_per_n,F,55-59,1976,1,93.8,
POP,Raw_K_1dp_per_n,F,55-59,1977,1,97.1,
POP,Raw_K_1dp_per_n,F,55-59,1978,1,100.6,
POP,Raw_K_1dp_per_n,F,55-59,1979,1,103.9,
POP,Raw_K_1dp_per_n,F,55-59,1980,1,105.8,
POP,Raw_K_1dp_per_n,F,55-59,1981,1,107.4,
POP,Raw_K_1dp_per_n,F,55-59,1982,1,111.5,
POP,Raw_K_1dp_per_n,F,55-59,1983,1,115.1,
POP,Raw_K_1dp_per_n,F,55-59,1984,1,118.0,
POP,Raw_K_1dp_per_n,F,55-59,1985,1,120.1,
POP,Raw_K_1dp_per_n,F,55-59,1986,1,121.6,
POP,Raw_K_1dp_per_n,F,55-59,1987,1,123.2,
POP,Raw_K_1dp_per_n,F,55-59,1988,1,124.6,
POP,Raw_K_1dp_per_n,F,55-59,1989,1,124.8,
POP,Raw_K_1dp_per_n,F,55-59,1990,1,123.5,
POP,Raw_K_1dp_per_n,F,55-59,1991,1,123.3,
POP,Raw_K_1dp_per_n,F,55-59,1992,1,122.6,
POP,Raw_K_1dp_per_n,F,55-59,1993,1,121.5,
POP,Raw_K_1dp_per_n,F,55-59,1994,1,120.2,
POP,Raw_K_1dp_per_n,F,55-59,1995,1,118.5,
POP,Raw_K_1dp_per_n,F,55-59,1996,1,118.5,
POP,Raw_K_1dp_per_n,F,55-59,1996,2,116.1,
POP,Raw_K_1dp_per_n,F,55-59,1997,1,113.5,
POP,Raw_K_1dp_per_n,F,55-59,1997,2,111.2,
POP,Raw_K_1dp_per_n,F,55-59,1998,1,107.8,
POP,Raw_K_1dp_per_n,F,55-59,1998,2,107.7,
POP,Raw_K_1dp_per_n,F,55-59,1999,1,107.9,
POP,Raw_K_1dp_per_n,F,55-59,1999,2,109.3,
POP,Raw_K_1dp_per_n,F,55-59,2000,1,109.4,
POP,Raw_K_1dp_per_n,F,55-59,2000,2,112.5,
POP,Raw_K_1dp_per_n,F,55-59,2001,1,116.6,
POP,Raw_K_1dp_per_n,F,55-59,2001,2,125.4,
POP,Raw_K_1dp_per_n,F,55-59,2002,1,133.3,
POP,Raw_K_1dp_per_n,F,55-59,2002,2,142.3,
POP,Raw_K_1dp_per_n,F,55-59,2003,1,150.1,
POP,Raw_K_1dp_per_n,F,55-59,2003,2,159.9,
POP,Raw_K_1dp_per_n,F,55-59,2004,1,168.2,
POP,Raw_K_1dp_per_n,F,55-59,2004,2,180.3,
POP,Raw_K_1dp_per_n,F,55-59,2005,1,190.1,
POP,Raw_K_1dp_per_n,F,55-59,2005,2,201.0,
POP,Raw_K_1dp_per_n,F,55-59,2006,1,207.8,
POP,Raw_K_1dp_per_n,F,55-59,2006,2,213.7,
POP,Raw_K_1dp_per_n,F,55-59,2007,1,219.4,
POP,Raw_K_1dp_per_n,F,55-59,2007,2,224.8,
POP,Raw_K_1dp_per_n,F,55-59,2008,1,229.0,
POP,Raw_K_1dp_per_n,F,55-59,2008,2,234.2,
POP,Raw_K_1dp_per_n,F,55-59,2009,1,239.0,
POP,Raw_K_1dp_per_n,F,55-59,2009,2,243.2,
POP,Raw_K_1dp_per_n,F,55-59,2010,1,247.4,
POP,Raw_K_1dp_per_n,F,55-59,2010,2,252.5,
POP,Raw_K_1dp_per_n,F,55-59,2011,1,259.2,
POP,Raw_K_1dp_per_n,F,55-59,2011,2,267.4,
POP,Raw_K_1dp_per_n,F,55-59,2012,1,273.1,
POP,Raw_K_1dp_per_n,F,55-59,2012,2,280.7,
POP,Raw_K_1dp_per_n,F,55-59,2013,1,288.0,
POP,Raw_K_1dp_per_n,F,55-59,2013,2,296.6,
POP,Raw_K_1dp_per_n,F,55-59,2014,1,299.2,
POP,Raw_K_1dp_per_n,F,55-59,2014,2,303.3,
POP,Raw_K_1dp_per_n,F,55-59,2015,1,309.4,
POP,Raw_K_1dp_per_n,F,55-59,2015,2,315.3,
POP,Raw_K_1dp_per_n,F,55-59,2016,1,316.2,
POP,Raw_K_1dp_per_n,F,55-59,2016,2,317.7,
POP,Raw_K_1dp_per_n,F,55-59,2017,1,323.6,
POP,Raw_K_1dp_per_n,F,55-59,2017,2,331.0,
POP,Raw_K_1dp_per_n,F,55-59,2018,1,337.7,
POP,Raw_K_1dp_per_n,F,55-59,2018,2,342.3,
POP,Raw_K_1dp_per_n,F,55-59,2019,1,347.0,
POP,Raw_K_1dp_per_n,F,55-59,2019,2,350.2,
POP,Raw_K_1dp_per_n,F,55-59,2020,1,348.0,
POP,Raw_K_1dp_per_n,F,55-59,2020,2,345.4,
POP,Raw_K_1dp_per_n,F,55-59,2021,1,346.0,
POP,Raw_K_1dp_per_n,F,55-59,2021,2,341.9,
POP,Raw_K_1dp_per_n,F,55-59,2022,1,335.2,
POP,Raw_K_1dp_per_n,F,55-59,2022,2,333.7,
POP,Raw_K_1dp_per_n,F,55-59,2023,1,329.5,
POP,Raw_K_1dp_per_n,F,55-59,2023,2,325.7,
POP,Raw_K_1dp_per_n,F,55-59,2024,1,323.6,102
POP,Prop_1dp_%_n,F,55-59,1961,1,1.7,
POP,Prop_1dp_%_n,F,55-59,1962,1,1.7,
POP,Prop_1dp_%_n,F,55-59,1963,1,1.7,
POP,Prop_1dp_%_n,F,55-59,1964,1,1.7,
POP,Prop_1dp_%_n,F,55-59,1965,1,1.8,
POP,Prop_1dp_%_n,F,55-59,1966,1,1.9,
POP,Prop_1dp_%_n,F,55-59,1967,1,1.9,
POP,Prop_1dp_%_n,F,55-59,1968,1,1.9,
POP,Prop_1dp_%_n,F,55-59,1969,1,1.9,
POP,Prop_1dp_%_n,F,55-59,1970,1,1.9,
POP,Prop_1dp_%_n,F,55-59,1971,1,2.0,
POP,Prop_1dp_%_n,F,55-59,1972,1,2.0,
POP,Prop_1dp_%_n,F,55-59,1973,1,2.0,
POP,Prop_1dp_%_n,F,55-59,1974,1,2.0,
POP,Prop_1dp_%_n,F,55-59,1975,1,2.0,
POP,Prop_1dp_%_n,F,55-59,1976,1,2.1,
POP,Prop_1dp_%_n,F,55-59,1977,1,2.1,
POP,Prop_1dp_%_n,F,55-59,1978,1,2.2,
POP,Prop_1dp_%_n,F,55-59,1979,1,2.1,
POP,Prop_1dp_%_n,F,55-59,1980,1,2.1,
POP,Prop_1dp_%_n,F,55-59,1981,1,2.1,
POP,Prop_1dp_%_n,F,55-59,1982,1,2.1,
POP,Prop_1dp_%_n,F,55-59,1983,1,2.2,
POP,Prop_1dp_%_n,F,55-59,1984,1,2.2,
POP,Prop_1dp_%_n,F,55-59,1985,1,2.2,
POP,Prop_1dp_%_n,F,55-59,1986,1,2.2,
POP,Prop_1dp_%_n,F,55-59,1987,1,2.2,
POP,Prop_1dp_%_n,F,55-59,1988,1,2.2,
POP,Prop_1dp_%_n,F,55-59,1989,1,2.2,
POP,Prop_1dp_%_n,F,55-59,1990,1,2.2,
POP,Prop_1dp_%_n,F,55-59,1991,1,2.1,
POP,Prop_1dp_%_n,F,55-59,1992,1,2.1,
POP,Prop_1dp_%_n,F,55-59,1993,1,2.1,
POP,Prop_1dp_%_n,F,55-59,1994,1,2.0,
POP,Prop_1dp_%_n,F,55-59,1995,1,1.9,
POP,Prop_1dp_%_n,F,55-59,1996,1,1.8,
POP,Prop_1dp_%_n,F,55-59,1996,2,1.8,
POP,Prop_1dp_%_n,F,55-59,1997,1,1.7,
POP,Prop_1dp_%_n,F,55-59,1997,2,1.7,
POP,Prop_1dp_%_n,F,55-59,1998,1,1.6,
POP,Prop_1dp_%_n,F,55-59,1998,2,1.6,
POP,Prop_1dp_%_n,F,55-59,1999,1,1.6,
POP,Prop_1dp_%_n,F,55-59,1999,2,1.6,
POP,Prop_1dp_%_n,F,55-59,2000,1,1.6,
POP,Prop_1dp_%_n,F,55-59,2000,2,1.7,
POP,Prop_1dp_%_n,F,55-59,2001,1,1.7,
POP,Prop_1dp_%_n,F,55-59,2001,2,1.9,
POP,Prop_1dp_%_n,F,55-59,2002,1,2.0,
POP,Prop_1dp_%_n,F,55-59,2002,2,2.1,
POP,Prop_1dp_%_n,F,55-59,2003,1,2.2,
POP,Prop_1dp_%_n,F,55-59,2003,2,2.4,
POP,Prop_1dp_%_n,F,55-59,2004,1,2.5,
POP,Prop_1dp_%_n,F,55-59,2004,2,2.7,
POP,Prop_1dp_%_n,F,55-59,2005,1,2.8,
POP,Prop_1dp_%_n,F,55-59,2005,2,2.9,
POP,Prop_1dp_%_n,F,55-59,2006,1,3.0,
POP,Prop_1dp_%_n,F,55-59,2006,2,3.1,
POP,Prop_1dp_%_n,F,55-59,2007,1,3.2,
POP,Prop_1dp_%_n,F,55-59,2007,2,3.2,
POP,Prop_1dp_%_n,F,55-59,2008,1,3.3,
POP,Prop_1dp_%_n,F,55-59,2008,2,3.4,
POP,Prop_1dp_%_n,F,55-59,2009,1,3.4,
POP,Prop_1dp_%_n,F,55-59,2009,2,3.5,
POP,Prop_1dp_%_n,F,55-59,2010,1,3.5,
POP,Prop_1dp_%_n,F,55-59,2010,2,3.6,
POP,Prop_1dp_%_n,F,55-59,2011,1,3.7,
POP,Prop_1dp_%_n,F,55-59,2011,2,3.8,
POP,Prop_1dp_%_n,F,55-59,2012,1,3.8,
POP,Prop_1dp_%_n,F,55-59,2012,2,3.9,
POP,Prop_1dp_%_n,F,55-59,2013,1,4.0,
POP,Prop_1dp_%_n,F,55-59,2013,2,4.1,
POP,Prop_1dp_%_n,F,55-59,2014,1,4.1,
POP,Prop_1dp_%_n,F,55-59,2014,2,4.2,
POP,Prop_1dp_%_n,F,55-59,2015,1,4.2,
POP,Prop_1dp_%_n,F,55-59,2015,2,4.3,
POP,Prop_1dp_%_n,F,55-59,2016,1,4.3,
POP,Prop_1dp_%_n,F,55-59,2016,2,4.3,
POP,Prop_1dp_%_n,F,55-59,2017,1,4.4,
POP,Prop_1dp_%_n,F,55-59,2017,2,4.5,
POP,Prop_1dp_%_n,F,55-59,2018,1,4.5,
POP,Prop_1dp_%_n,F,55-59,2018,2,4.6,
POP,Prop_1dp_%_n,F,55-59,2019,1,4.6,
POP,Prop_1dp_%_n,F,55-59,2019,2,4.7,
POP,Prop_1dp_%_n,F,55-59,2020,1,4.7,
POP,Prop_1dp_%_n,F,55-59,2020,2,4.7,
POP,Prop_1dp_%_n,F,55-59,2021,1,4.7,
POP,Prop_1dp_%_n,F,55-59,2021,2,4.6,
POP,Prop_1dp_%_n,F,55-59,2022,1,4.6,
POP,Prop_1dp_%_n,F,55-59,2022,2,4.5,
POP,Prop_1dp_%_n,F,55-59,2023,1,4.4,
POP,Prop_1dp_%_n,F,55-59,2023,2,4.3,
POP,Prop_1dp_%_n,F,55-59,2024,1,4.3,102
POP,Raw_K_1dp_per_n,F,60-64,1961,1,43.0,
POP,Raw_K_1dp_per_n,F,60-64,1962,1,45.5,
POP,Raw_K_1dp_per_n,F,60-64,1963,1,47.1,
POP,Raw_K_1dp_per_n,F,60-64,1964,1,48.2,
POP,Raw_K_1dp_per_n,F,60-64,1965,1,49.3,
POP,Raw_K_1dp_per_n,F,60-64,1966,1,50.5,
POP,Raw_K_1dp_per_n,F,60-64,1967,1,52.6,
POP,Raw_K_1dp_per_n,F,60-64,1968,1,55.1,
POP,Raw_K_1dp_per_n,F,60-64,1969,1,57.9,
POP,Raw_K_1dp_per_n,F,60-64,1970,1,61.2,
POP,Raw_K_1dp_per_n,F,60-64,1971,1,64.3,
POP,Raw_K_1dp_per_n,F,60-64,1972,1,66.9,
POP,Raw_K_1dp_per_n,F,60-64,1973,1,70.0,
POP,Raw_K_1dp_per_n,F,60-64,1974,1,73.9,
POP,Raw_K_1dp_per_n,F,60-64,1975,1,76.7,
POP,Raw_K_1dp_per_n,F,60-64,1976,1,79.0,
POP,Raw_K_1dp_per_n,F,60-64,1977,1,81.3,
POP,Raw_K_1dp_per_n,F,60-64,1978,1,83.9,
POP,Raw_K_1dp_per_n,F,60-64,1979,1,87.9,
POP,Raw_K_1dp_per_n,F,60-64,1980,1,90.7,
POP,Raw_K_1dp_per_n,F,60-64,1981,1,93.3,
POP,Raw_K_1dp_per_n,F,60-64,1982,1,95.4,
POP,Raw_K_1dp_per_n,F,60-64,1983,1,97.6,
POP,Raw_K_1dp_per_n,F,60-64,1984,1,100.1,
POP,Raw_K_1dp_per_n,F,60-64,1985,1,103.7,
POP,Raw_K_1dp_per_n,F,60-64,1986,1,107.6,
POP,Raw_K_1dp_per_n,F,60-64,1987,1,110.3,
POP,Raw_K_1dp_per_n,F,60-64,1988,1,112.4,
POP,Raw_K_1dp_per_n,F,60-64,1989,1,114.1,
POP,Raw_K_1dp_per_n,F,60-64,1990,1,115.2,
POP,Raw_K_1dp_per_n,F,60-64,1991,1,118.0,
POP,Raw_K_1dp_per_n,F,60-64,1992,1,120.1,
POP,Raw_K_1dp_per_n,F,60-64,1993,1,121.2,
POP,Raw_K_1dp_per_n,F,60-64,1994,1,122.2,
POP,Raw_K_1dp_per_n,F,60-64,1995,1,122.6,
POP,Raw_K_1dp_per_n,F,60-64,1996,1,128.1,
POP,Raw_K_1dp_per_n,F,60-64,1996,2,129.5,
POP,Raw_K_1dp_per_n,F,60-64,1997,1,128.1,
POP,Raw_K_1dp_per_n,F,60-64,1997,2,128.9,
POP,Raw_K_1dp_per_n,F,60-64,1998,1,125.3,
POP,Raw_K_1dp_per_n,F,60-64,1998,2,125.8,
POP,Raw_K_1dp_per_n,F,60-64,1999,1,122.9,
POP,Raw_K_1dp_per_n,F,60-64,1999,2,122.9,
POP,Raw_K_1dp_per_n,F,60-64,2000,1,121.6,
POP,Raw_K_1dp_per_n,F,60-64,2000,2,121.0,
POP,Raw_K_1dp_per_n,F,60-64,2001,1,117.1,
POP,Raw_K_1dp_per_n,F,60-64,2001,2,114.2,
POP,Raw_K_1dp_per_n,F,60-64,2002,1,112.5,
POP,Raw_K_1dp_per_n,F,60-64,2002,2,109.3,
POP,Raw_K_1dp_per_n,F,60-64,2003,1,107.3,
POP,Raw_K_1dp_per_n,F,60-64,2003,2,105.5,
POP,Raw_K_1dp_per_n,F,60-64,2004,1,106.8,
POP,Raw_K_1dp_per_n,F,60-64,2004,2,108.6,
POP,Raw_K_1dp_per_n,F,60-64,2005,1,109.9,
POP,Raw_K_1dp_per_n,F,60-64,2005,2,112.2,
POP,Raw_K_1dp_per_n,F,60-64,2006,1,116.3,
POP,Raw_K_1dp_per_n,F,60-64,2006,2,124.2,
POP,Raw_K_1dp_per_n,F,60-64,2007,1,131.7,
POP,Raw_K_1dp_per_n,F,60-64,2007,2,140.8,
POP,Raw_K_1dp_per_n,F,60-64,2008,1,148.5,
POP,Raw_K_1dp_per_n,F,60-64,2008,2,157.7,
POP,Raw_K_1dp_per_n,F,60-64,2009,1,165.8,
POP,Raw_K_1dp_per_n,F,60-64,2009,2,177.2,
POP,Raw_K_1dp_per_n,F,60-64,2010,1,186.8,
POP,Raw_K_1dp_per_n,F,60-64,2010,2,197.5,
POP,Raw_K_1dp_per_n,F,60-64,2011,1,204.5,
POP,Raw_K_1dp_per_n,F,60-64,2011,2,209.7,
POP,Raw_K_1dp_per_n,F,60-64,2012,1,214.8,
POP,Raw_K_1dp_per_n,F,60-64,2012,2,219.5,
POP,Raw_K_1dp_per_n,F,60-64,2013,1,222.7,
POP,Raw_K_1dp_per_n,F,60-64,2013,2,227.9,
POP,Raw_K_1dp_per_n,F,60-64,2014,1,232.6,
POP,Raw_K_1dp_per_n,F,60-64,2014,2,236.1,
POP,Raw_K_1dp_per_n,F,60-64,2015,1,239.8,
POP,Raw_K_1dp_per_n,F,60-64,2015,2,244.6,
POP,Raw_K_1dp_per_n,F,60-64,2016,1,251.2,
POP,Raw_K_1dp_per_n,F,60-64,2016,2,260.7,
POP,Raw_K_1dp_per_n,F,60-64,2017,1,267.2,
POP,Raw_K_1dp_per_n,F,60-64,2017,2,276.1,
POP,Raw_K_1dp_per_n,F,60-64,2018,1,285.3,
POP,Raw_K_1dp_per_n,F,60-64,2018,2,295.0,
POP,Raw_K_1dp_per_n,F,60-64,2019,1,298.5,
POP,Raw_K_1dp_per_n,F,60-64,2019,2,302.7,
POP,Raw_K_1dp_per_n,F,60-64,2020,1,307.2,
POP,Raw_K_1dp_per_n,F,60-64,2020,2,312.1,
POP,Raw_K_1dp_per_n,F,60-64,2021,1,313.6,
POP,Raw_K_1dp_per_n,F,60-64,2021,2,315.7,
POP,Raw_K_1dp_per_n,F,60-64,2022,1,324.5,
POP,Raw_K_1dp_per_n,F,60-64,2022,2,334.5,
POP,Raw_K_1dp_per_n,F,60-64,2023,1,340.7,
POP,Raw_K_1dp_per_n,F,60-64,2023,2,343.4,
POP,Raw_K_1dp_per_n,F,60-64,2024,1,346.4,102
POP,Prop_1dp_%_n,F,60-64,1961,1,1.4,
POP,Prop_1dp_%_n,F,60-64,1962,1,1.4,
POP,Prop_1dp_%_n,F,60-64,1963,1,1.4,
POP,Prop_1dp_%_n,F,60-64,1964,1,1.4,
POP,Prop_1dp_%_n,F,60-64,1965,1,1.4,
POP,Prop_1dp_%_n,F,60-64,1966,1,1.4,
POP,Prop_1dp_%_n,F,60-64,1967,1,1.4,
POP,Prop_1dp_%_n,F,60-64,1968,1,1.4,
POP,Prop_1dp_%_n,F,60-64,1969,1,1.5,
POP,Prop_1dp_%_n,F,60-64,1970,1,1.5,
POP,Prop_1dp_%_n,F,60-64,1971,1,1.6,
POP,Prop_1dp_%_n,F,60-64,1972,1,1.6,
POP,Prop_1dp_%_n,F,60-64,1973,1,1.6,
POP,Prop_1dp_%_n,F,60-64,1974,1,1.7,
POP,Prop_1dp_%_n,F,60-64,1975,1,1.7,
POP,Prop_1dp_%_n,F,60-64,1976,1,1.7,
POP,Prop_1dp_%_n,F,60-64,1977,1,1.8,
POP,Prop_1dp_%_n,F,60-64,1978,1,1.8,
POP,Prop_1dp_%_n,F,60-64,1979,1,1.8,
POP,Prop_1dp_%_n,F,60-64,1980,1,1.8,
POP,Prop_1dp_%_n,F,60-64,1981,1,1.8,
POP,Prop_1dp_%_n,F,60-64,1982,1,1.8,
POP,Prop_1dp_%_n,F,60-64,1983,1,1.8,
POP,Prop_1dp_%_n,F,60-64,1984,1,1.9,
POP,Prop_1dp_%_n,F,60-64,1985,1,1.9,
POP,Prop_1dp_%_n,F,60-64,1986,1,1.9,
POP,Prop_1dp_%_n,F,60-64,1987,1,2.0,
POP,Prop_1dp_%_n,F,60-64,1988,1,2.0,
POP,Prop_1dp_%_n,F,60-64,1989,1,2.0,
POP,Prop_1dp_%_n,F,60-64,1990,1,2.0,
POP,Prop_1dp_%_n,F,60-64,1991,1,2.1,
POP,Prop_1dp_%_n,F,60-64,1992,1,2.1,
POP,Prop_1dp_%_n,F,60-64,1993,1,2.1,
POP,Prop_1dp_%_n,F,60-64,1994,1,2.0,
POP,Prop_1dp_%_n,F,60-64,1995,1,2.0,
POP,Prop_1dp_%_n,F,60-64,1996,1,2.0,
POP,Prop_1dp_%_n,F,60-64,1996,2,2.0,
POP,Prop_1dp_%_n,F,60-64,1997,1,2.0,
POP,Prop_1dp_%_n,F,60-64,1997,2,2.0,
POP,Prop_1dp_%_n,F,60-64,1998,1,1.9,
POP,Prop_1dp_%_n,F,60-64,1998,2,1.9,
POP,Prop_1dp_%_n,F,60-64,1999,1,1.9,
POP,Prop_1dp_%_n,F,60-64,1999,2,1.9,
POP,Prop_1dp_%_n,F,60-64,2000,1,1.8,
POP,Prop_1dp_%_n,F,60-64,2000,2,1.8,
POP,Prop_1dp_%_n,F,60-64,2001,1,1.7,
POP,Prop_1dp_%_n,F,60-64,2001,2,1.7,
POP,Prop_1dp_%_n,F,60-64,2002,1,1.7,
POP,Prop_1dp_%_n,F,60-64,2002,2,1.6,
POP,Prop_1dp_%_n,F,60-64,2003,1,1.6,
POP,Prop_1dp_%_n,F,60-64,2003,2,1.6,
POP,Prop_1dp_%_n,F,60-64,2004,1,1.6,
POP,Prop_1dp_%_n,F,60-64,2004,2,1.6,
POP,Prop_1dp_%_n,F,60-64,2005,1,1.6,
POP,Prop_1dp_%_n,F,60-64,2005,2,1.6,
POP,Prop_1dp_%_n,F,60-64,2006,1,1.7,
POP,Prop_1dp_%_n,F,60-64,2006,2,1.8,
POP,Prop_1dp_%_n,F,60-64,2007,1,1.9,
POP,Prop_1dp_%_n,F,60-64,2007,2,2.0,
POP,Prop_1dp_%_n,F,60-64,2008,1,2.1,
POP,Prop_1dp_%_n,F,60-64,2008,2,2.3,
POP,Prop_1dp_%_n,F,60-64,2009,1,2.4,
POP,Prop_1dp_%_n,F,60-64,2009,2,2.5,
POP,Prop_1dp_%_n,F,60-64,2010,1,2.7,
POP,Prop_1dp_%_n,F,60-64,2010,2,2.8,
POP,Prop_1dp_%_n,F,60-64,2011,1,2.9,
POP,Prop_1dp_%_n,F,60-64,2011,2,2.9,
POP,Prop_1dp_%_n,F,60-64,2012,1,3.0,
POP,Prop_1dp_%_n,F,60-64,2012,2,3.1,
POP,Prop_1dp_%_n,F,60-64,2013,1,3.1,
POP,Prop_1dp_%_n,F,60-64,2013,2,3.2,
POP,Prop_1dp_%_n,F,60-64,2014,1,3.2,
POP,Prop_1dp_%_n,F,60-64,2014,2,3.3,
POP,Prop_1dp_%_n,F,60-64,2015,1,3.3,
POP,Prop_1dp_%_n,F,60-64,2015,2,3.3,
POP,Prop_1dp_%_n,F,60-64,2016,1,3.4,
POP,Prop_1dp_%_n,F,60-64,2016,2,3.5,
POP,Prop_1dp_%_n,F,60-64,2017,1,3.6,
POP,Prop_1dp_%_n,F,60-64,2017,2,3.7,
POP,Prop_1dp_%_n,F,60-64,2018,1,3.8,
POP,Prop_1dp_%_n,F,60-64,2018,2,3.9,
POP,Prop_1dp_%_n,F,60-64,2019,1,4.0,
POP,Prop_1dp_%_n,F,60-64,2019,2,4.0,
POP,Prop_1dp_%_n,F,60-64,2020,1,4.1,
POP,Prop_1dp_%_n,F,60-64,2020,2,4.2,
POP,Prop_1dp_%_n,F,60-64,2021,1,4.2,
POP,Prop_1dp_%_n,F,60-64,2021,2,4.3,
POP,Prop_1dp_%_n,F,60-64,2022,1,4.4,
POP,Prop_1dp_%_n,F,60-64,2022,2,4.5,
POP,Prop_1dp_%_n,F,60-64,2023,1,4.5,
POP,Prop_1dp_%_n,F,60-64,2023,2,4.6,
POP,Prop_1dp_%_n,F,60-64,2024,1,4.6,102
POP,Raw_K_1dp_per_n,F,65-69,1961,1,30.3,
POP,Raw_K_1dp_per_n,F,65-69,1962,1,32.2,
POP,Raw_K_1dp_per_n,F,65-69,1963,1,34.2,
POP,Raw_K_1dp_per_n,F,65-69,1964,1,36.5,
POP,Raw_K_1dp_per_n,F,65-69,1965,1,38.7,
POP,Raw_K_1dp_per_n,F,65-69,1966,1,40.5,
POP,Raw_K_1dp_per_n,F,65-69,1967,1,42.2,
POP,Raw_K_1dp_per_n,F,65-69,1968,1,43.5,
POP,Raw_K_1dp_per_n,F,65-69,1969,1,44.5,
POP,Raw_K_1dp_per_n,F,65-69,1970,1,45.7,
POP,Raw_K_1dp_per_n,F,65-69,1971,1,47.2,
POP,Raw_K_1dp_per_n,F,65-69,1972,1,49.3,
POP,Raw_K_1dp_per_n,F,65-69,1973,1,52.3,
POP,Raw_K_1dp_per_n,F,65-69,1974,1,55.1,
POP,Raw_K_1dp_per_n,F,65-69,1975,1,56.2,
POP,Raw_K_1dp_per_n,F,65-69,1976,1,57.5,
POP,Raw_K_1dp_per_n,F,65-69,1977,1,60.9,
POP,Raw_K_1dp_per_n,F,65-69,1978,1,65.9,
POP,Raw_K_1dp_per_n,F,65-69,1979,1,70.8,
POP,Raw_K_1dp_per_n,F,65-69,1980,1,73.4,
POP,Raw_K_1dp_per_n,F,65-69,1981,1,76.3,
POP,Raw_K_1dp_per_n,F,65-69,1982,1,78.7,
POP,Raw_K_1dp_per_n,F,65-69,1983,1,80.9,
POP,Raw_K_1dp_per_n,F,65-69,1984,1,82.4,
POP,Raw_K_1dp_per_n,F,65-69,1985,1,83.8,
POP,Raw_K_1dp_per_n,F,65-69,1986,1,85.9,
POP,Raw_K_1dp_per_n,F,65-69,1987,1,88.7,
POP,Raw_K_1dp_per_n,F,65-69,1988,1,91.5,
POP,Raw_K_1dp_per_n,F,65-69,1989,1,93.9,
POP,Raw_K_1dp_per_n,F,65-69,1990,1,95.5,
POP,Raw_K_1dp_per_n,F,65-69,1991,1,98.9,
POP,Raw_K_1dp_per_n,F,65-69,1992,1,102.5,
POP,Raw_K_1dp_per_n,F,65-69,1993,1,106.1,
POP,Raw_K_1dp_per_n,F,65-69,1994,1,109.5,
POP,Raw_K_1dp_per_n,F,65-69,1995,1,112.5,
POP,Raw_K_1dp_per_n,F,65-69,1996,1,119.6,
POP,Raw_K_1dp_per_n,F,65-69,1996,2,120.3,
POP,Raw_K_1dp_per_n,F,65-69,1997,1,121.2,
POP,Raw_K_1dp_per_n,F,65-69,1997,2,120.8,
POP,Raw_K_1dp_per_n,F,65-69,1998,1,122.0,
POP,Raw_K_1dp_per_n,F,65-69,1998,2,123.1,
POP,Raw_K_1dp_per_n,F,65-69,1999,1,122.8,
POP,Raw_K_1dp_per_n,F,65-69,1999,2,123.5,
POP,Raw_K_1dp_per_n,F,65-69,2000,1,122.6,
POP,Raw_K_1dp_per_n,F,65-69,2000,2,122.4,
POP,Raw_K_1dp_per_n,F,65-69,2001,1,121.9,
POP,Raw_K_1dp_per_n,F,65-69,2001,2,123.0,
POP,Raw_K_1dp_per_n,F,65-69,2002,1,123.0,
POP,Raw_K_1dp_per_n,F,65-69,2002,2,123.5,
POP,Raw_K_1dp_per_n,F,65-69,2003,1,122.2,
POP,Raw_K_1dp_per_n,F,65-69,2003,2,122.6,
POP,Raw_K_1dp_per_n,F,65-69,2004,1,121.7,
POP,Raw_K_1dp_per_n,F,65-69,2004,2,120.7,
POP,Raw_K_1dp_per_n,F,65-69,2005,1,119.9,
POP,Raw_K_1dp_per_n,F,65-69,2005,2,119.6,
POP,Raw_K_1dp_per_n,F,65-69,2006,1,116.6,
POP,Raw_K_1dp_per_n,F,65-69,2006,2,114.1,
POP,Raw_K_1dp_per_n,F,65-69,2007,1,112.3,
POP,Raw_K_1dp_per_n,F,65-69,2007,2,109.6,
POP,Raw_K_1dp_per_n,F,65-69,2008,1,107.1,
POP,Raw_K_1dp_per_n,F,65-69,2008,2,104.8,
POP,Raw_K_1dp_per_n,F,65-69,2009,1,105.3,
POP,Raw_K_1dp_per_n,F,65-69,2009,2,106.6,
POP,Raw_K_1dp_per_n,F,65-69,2010,1,107.4,
POP,Raw_K_1dp_per_n,F,65-69,2010,2,109.2,
POP,Raw_K_1dp_per_n,F,65-69,2011,1,112.8,
POP,Raw_K_1dp_per_n,F,65-69,2011,2,121.6,
POP,Raw_K_1dp_per_n,F,65-69,2012,1,129.6,
POP,Raw_K_1dp_per_n,F,65-69,2012,2,138.7,
POP,Raw_K_1dp_per_n,F,65-69,2013,1,146.4,
POP,Raw_K_1dp_per_n,F,65-69,2013,2,155.5,
POP,Raw_K_1dp_per_n,F,65-69,2014,1,163.3,
POP,Raw_K_1dp_per_n,F,65-69,2014,2,174.2,
POP,Raw_K_1dp_per_n,F,65-69,2015,1,182.8,
POP,Raw_K_1dp_per_n,F,65-69,2015,2,192.8,
