資料年月,縣市,燃料別,車種類別,數量
202111,臺北市,總計,小貨車,63669
202111,臺北市,總計,特種車,9010
202111,臺北市,總計,機車重型,886695
202111,臺北市,總計,機車輕型,61532
202112,臺北市,汽油,大客車,17
202112,臺北市,汽油,大貨車,9
202112,臺北市,汽油,小客車,643459
202112,臺北市,汽油,小貨車,35070
202112,臺北市,汽油,特種車,4863
202112,臺北市,汽油,機車重型,846693
202112,臺北市,汽油,機車輕型,39533
202112,臺北市,汽油(油電),大客車,0
202112,臺北市,汽油(油電),大貨車,0
202112,臺北市,汽油(油電),小客車,28506
202112,臺北市,汽油(油電),小貨車,0
202112,臺北市,汽油(油電),特種車,18
202112,臺北市,汽油(油電),機車重型,1
202112,臺北市,汽油(油電),機車輕型,0
202112,臺北市,汽油/LPG,大客車,0
202112,臺北市,汽油/LPG,大貨車,0
202112,臺北市,汽油/LPG,小客車,1544
202112,臺北市,汽油/LPG,小貨車,2
202112,臺北市,汽油/LPG,特種車,12
202112,臺北市,汽油/LPG,機車重型,0
202112,臺北市,汽油/LPG,機車輕型,0
202112,臺北市,汽油/電能,大客車,0
202112,臺北市,汽油/電能,大貨車,0
202112,臺北市,汽油/電能,小客車,16723
202112,臺北市,汽油/電能,小貨車,0
202112,臺北市,汽油/電能,特種車,34
202112,臺北市,汽油/電能,機車重型,0
202112,臺北市,汽油/電能,機車輕型,0
202112,臺北市,柴油,大客車,6222
202112,臺北市,柴油,大貨車,7879
202112,臺北市,柴油,小客車,37414
202112,臺北市,柴油,小貨車,29051
202112,臺北市,柴油,特種車,4035
202112,臺北市,柴油,機車重型,0
202112,臺北市,柴油,機車輕型,0
202112,臺北市,柴油(油電),大客車,0
202112,臺北市,柴油(油電),大貨車,4
202112,臺北市,柴油(油電),小客車,235
202112,臺北市,柴油(油電),小貨車,1
202112,臺北市,柴油(油電),特種車,22
202112,臺北市,柴油(油電),機車重型,0
202112,臺北市,柴油(油電),機車輕型,0
202112,臺北市,柴油/電能,大客車,20
202112,臺北市,柴油/電能,大貨車,10
202112,臺北市,柴油/電能,小客車,66
202112,臺北市,柴油/電能,小貨車,1
202112,臺北市,柴油/電能,特種車,6
202112,臺北市,柴油/電能,機車重型,0
202112,臺北市,柴油/電能,機車輕型,0
202112,臺北市,液化石油氣,大客車,0
202112,臺北市,液化石油氣,大貨車,0
202112,臺北市,液化石油氣,小客車,0
202112,臺北市,液化石油氣,小貨車,0
202112,臺北市,液化石油氣,特種車,0
202112,臺北市,液化石油氣,機車重型,0
202112,臺北市,液化石油氣,機車輕型,0
202112,臺北市,電能,大客車,76
202112,臺北市,電能,大貨車,0
202112,臺北市,電能,小客車,6184
202112,臺北市,電能,小貨車,22
202112,臺北市,電能,特種車,25
202112,臺北市,電能,機車重型,40412
202112,臺北市,電能,機車輕型,21554
202112,臺北市,電能(增程),大客車,0
202112,臺北市,電能(增程),大貨車,0
202112,臺北市,電能(增程),小客車,42
202112,臺北市,電能(增程),小貨車,0
202112,臺北市,電能(增程),特種車,0
202112,臺北市,電能(增程),機車重型,0
202112,臺北市,電能(增程),機車輕型,0
202112,臺北市,電能/汽油,大客車,0
202112,臺北市,電能/汽油,大貨車,0
202112,臺北市,電能/汽油,小客車,740
202112,臺北市,電能/汽油,小貨車,0
202112,臺北市,電能/汽油,特種車,0
202112,臺北市,電能/汽油,機車重型,0
202112,臺北市,電能/汽油,機車輕型,0
202112,臺北市,電能/柴油,大客車,0
202112,臺北市,電能/柴油,大貨車,0
202112,臺北市,電能/柴油,小客車,0
202112,臺北市,電能/柴油,小貨車,0
202112,臺北市,電能/柴油,特種車,0
202112,臺北市,電能/柴油,機車重型,0
202112,臺北市,電能/柴油,機車輕型,0
202112,臺北市,總計,大客車,6335
202112,臺北市,總計,大貨車,7902
202112,臺北市,總計,小客車,734913
202112,臺北市,總計,小貨車,64147
202112,臺北市,總計,特種車,9015
202112,臺北市,總計,機車重型,887106
202112,臺北市,總計,機車輕型,61087
202201,臺北市,汽油,大客車,17
202201,臺北市,汽油,大貨車,9
202201,臺北市,汽油,小客車,642752
202201,臺北市,汽油,小貨車,35047
202201,臺北市,汽油,特種車,4869
202201,臺北市,汽油,機車重型,845923
202201,臺北市,汽油,機車輕型,39174
202201,臺北市,汽油(油電),大客車,0
202201,臺北市,汽油(油電),大貨車,0
202201,臺北市,汽油(油電),小客車,30114
202201,臺北市,汽油(油電),小貨車,0
202201,臺北市,汽油(油電),特種車,18
202201,臺北市,汽油(油電),機車重型,1
202201,臺北市,汽油(油電),機車輕型,0
202201,臺北市,汽油/LPG,大客車,0
202201,臺北市,汽油/LPG,大貨車,0
202201,臺北市,汽油/LPG,小客車,1524
202201,臺北市,汽油/LPG,小貨車,2
202201,臺北市,汽油/LPG,特種車,12
202201,臺北市,汽油/LPG,機車重型,0
202201,臺北市,汽油/LPG,機車輕型,0
202201,臺北市,汽油/電能,大客車,0
202201,臺北市,汽油/電能,大貨車,0
202201,臺北市,汽油/電能,小客車,16655
202201,臺北市,汽油/電能,小貨車,0
202201,臺北市,汽油/電能,特種車,35
202201,臺北市,汽油/電能,機車重型,0
202201,臺北市,汽油/電能,機車輕型,0
202201,臺北市,柴油,大客車,6232
202201,臺北市,柴油,大貨車,7884
202201,臺北市,柴油,小客車,37264
202201,臺北市,柴油,小貨車,28985
202201,臺北市,柴油,特種車,4030
202201,臺北市,柴油,機車重型,0
202201,臺北市,柴油,機車輕型,0
202201,臺北市,柴油(油電),大客車,0
202201,臺北市,柴油(油電),大貨車,4
202201,臺北市,柴油(油電),小客車,291
202201,臺北市,柴油(油電),小貨車,1
202201,臺北市,柴油(油電),特種車,22
202201,臺北市,柴油(油電),機車重型,0
202201,臺北市,柴油(油電),機車輕型,0
202201,臺北市,柴油/電能,大客車,20
202201,臺北市,柴油/電能,大貨車,10
202201,臺北市,柴油/電能,小客車,66
202201,臺北市,柴油/電能,小貨車,1
202201,臺北市,柴油/電能,特種車,6
202201,臺北市,柴油/電能,機車重型,0
202201,臺北市,柴油/電能,機車輕型,0
202201,臺北市,液化石油氣,大客車,0
202201,臺北市,液化石油氣,大貨車,0
202201,臺北市,液化石油氣,小客車,0
202201,臺北市,液化石油氣,小貨車,0
202201,臺北市,液化石油氣,特種車,0
202201,臺北市,液化石油氣,機車重型,0
202201,臺北市,液化石油氣,機車輕型,0
202201,臺北市,電能,大客車,76
202201,臺北市,電能,大貨車,0
202201,臺北市,電能,小客車,6278
202201,臺北市,電能,小貨車,22
202201,臺北市,電能,特種車,25
202201,臺北市,電能,機車重型,40793
202201,臺北市,電能,機車輕型,21600
202201,臺北市,電能(增程),大客車,0
202201,臺北市,電能(增程),大貨車,0
202201,臺北市,電能(增程),小客車,40
202201,臺北市,電能(增程),小貨車,0
202201,臺北市,電能(增程),特種車,0
202201,臺北市,電能(增程),機車重型,0
202201,臺北市,電能(增程),機車輕型,0
202201,臺北市,電能/汽油,大客車,0
202201,臺北市,電能/汽油,大貨車,0
202201,臺北市,電能/汽油,小客車,741
202201,臺北市,電能/汽油,小貨車,0
202201,臺北市,電能/汽油,特種車,0
202201,臺北市,電能/汽油,機車重型,0
202201,臺北市,電能/汽油,機車輕型,0
202201,臺北市,電能/柴油,大客車,0
202201,臺北市,電能/柴油,大貨車,0
202201,臺北市,電能/柴油,小客車,0
202201,臺北市,電能/柴油,小貨車,0
202201,臺北市,電能/柴油,特種車,0
202201,臺北市,電能/柴油,機車重型,0
202201,臺北市,電能/柴油,機車輕型,0
202201,臺北市,總計,大客車,6345
202201,臺北市,總計,大貨車,7907
202201,臺北市,總計,小客車,735725
202201,臺北市,總計,小貨車,64058
202201,臺北市,總計,特種車,9017
202201,臺北市,總計,機車重型,886717
202201,臺北市,總計,機車輕型,60774
202202,臺北市,汽油,大客車,17
202202,臺北市,汽油,大貨車,9
202202,臺北市,汽油,小客車,642062
202202,臺北市,汽油,小貨車,35088
202202,臺北市,汽油,特種車,4849
202202,臺北市,汽油,機車重型,845647
202202,臺北市,汽油,機車輕型,38800
202202,臺北市,汽油(油電),大客車,0
202202,臺北市,汽油(油電),大貨車,0
202202,臺北市,汽油(油電),小客車,30922
202202,臺北市,汽油(油電),小貨車,0
202202,臺北市,汽油(油電),特種車,18
202202,臺北市,汽油(油電),機車重型,1
202202,臺北市,汽油(油電),機車輕型,0
202202,臺北市,汽油/LPG,大客車,0
202202,臺北市,汽油/LPG,大貨車,0
202202,臺北市,汽油/LPG,小客車,1506
202202,臺北市,汽油/LPG,小貨車,2
202202,臺北市,汽油/LPG,特種車,12
202202,臺北市,汽油/LPG,機車重型,0
202202,臺北市,汽油/LPG,機車輕型,0
202202,臺北市,汽油/電能,大客車,0
202202,臺北市,汽油/電能,大貨車,0
202202,臺北市,汽油/電能,小客車,16632
202202,臺北市,汽油/電能,小貨車,0
202202,臺北市,汽油/電能,特種車,35
202202,臺北市,汽油/電能,機車重型,0
202202,臺北市,汽油/電能,機車輕型,0
202202,臺北市,柴油,大客車,6228
202202,臺北市,柴油,大貨車,7892
202202,臺北市,柴油,小客車,37196
202202,臺北市,柴油,小貨車,29029
202202,臺北市,柴油,特種車,4044
202202,臺北市,柴油,機車重型,0
202202,臺北市,柴油,機車輕型,0
202202,臺北市,柴油(油電),大客車,0
202202,臺北市,柴油(油電),大貨車,4
202202,臺北市,柴油(油電),小客車,390
202202,臺北市,柴油(油電),小貨車,1
202202,臺北市,柴油(油電),特種車,22
202202,臺北市,柴油(油電),機車重型,0
202202,臺北市,柴油(油電),機車輕型,0
202202,臺北市,柴油/電能,大客車,20
202202,臺北市,柴油/電能,大貨車,10
202202,臺北市,柴油/電能,小客車,65
202202,臺北市,柴油/電能,小貨車,1
202202,臺北市,柴油/電能,特種車,6
202202,臺北市,柴油/電能,機車重型,0
202202,臺北市,柴油/電能,機車輕型,0
202202,臺北市,液化石油氣,大客車,0
202202,臺北市,液化石油氣,大貨車,0
202202,臺北市,液化石油氣,小客車,0
202202,臺北市,液化石油氣,小貨車,0
202202,臺北市,液化石油氣,特種車,0
202202,臺北市,液化石油氣,機車重型,0
202202,臺北市,液化石油氣,機車輕型,0
202202,臺北市,電能,大客車,76
202202,臺北市,電能,大貨車,0
202202,臺北市,電能,小客車,6556
202202,臺北市,電能,小貨車,21
202202,臺北市,電能,特種車,25
202202,臺北市,電能,機車重型,41286
202202,臺北市,電能,機車輕型,21718
202202,臺北市,電能(增程),大客車,0
202202,臺北市,電能(增程),大貨車,0
202202,臺北市,電能(增程),小客車,40
202202,臺北市,電能(增程),小貨車,0
202202,臺北市,電能(增程),特種車,0
202202,臺北市,電能(增程),機車重型,0
202202,臺北市,電能(增程),機車輕型,0
202202,臺北市,電能/汽油,大客車,0
202202,臺北市,電能/汽油,大貨車,0
202202,臺北市,電能/汽油,小客車,757
202202,臺北市,電能/汽油,小貨車,0
202202,臺北市,電能/汽油,特種車,0
202202,臺北市,電能/汽油,機車重型,0
202202,臺北市,電能/汽油,機車輕型,0
202202,臺北市,電能/柴油,大客車,0
202202,臺北市,電能/柴油,大貨車,0
202202,臺北市,電能/柴油,小客車,0
202202,臺北市,電能/柴油,小貨車,0
202202,臺北市,電能/柴油,特種車,0
202202,臺北市,電能/柴油,機車重型,0
202202,臺北市,電能/柴油,機車輕型,0
202202,臺北市,總計,大客車,6341
202202,臺北市,總計,大貨車,7915
202202,臺北市,總計,小客車,736126
202202,臺北市,總計,小貨車,64142
202202,臺北市,總計,特種車,9011
202202,臺北市,總計,機車重型,886934
202202,臺北市,總計,機車輕型,60518
202203,臺北市,汽油,大客車,17
202203,臺北市,汽油,大貨車,7
202203,臺北市,汽油,小客車,640237
202203,臺北市,汽油,小貨車,35121
202203,臺北市,汽油,特種車,4845
202203,臺北市,汽油,機車重型,844562
202203,臺北市,汽油,機車輕型,38068
202203,臺北市,汽油(油電),大客車,0
202203,臺北市,汽油(油電),大貨車,0
202203,臺北市,汽油(油電),小客車,32079
202203,臺北市,汽油(油電),小貨車,0
202203,臺北市,汽油(油電),特種車,19
202203,臺北市,汽油(油電),機車重型,1
202203,臺北市,汽油(油電),機車輕型,0
202203,臺北市,汽油/LPG,大客車,0
202203,臺北市,汽油/LPG,大貨車,0
202203,臺北市,汽油/LPG,小客車,1467
202203,臺北市,汽油/LPG,小貨車,2
202203,臺北市,汽油/LPG,特種車,12
202203,臺北市,汽油/LPG,機車重型,0
202203,臺北市,汽油/LPG,機車輕型,0
202203,臺北市,汽油/電能,大客車,0
202203,臺北市,汽油/電能,大貨車,0
202203,臺北市,汽油/電能,小客車,16571
202203,臺北市,汽油/電能,小貨車,0
202203,臺北市,汽油/電能,特種車,34
202203,臺北市,汽油/電能,機車重型,0
202203,臺北市,汽油/電能,機車輕型,0
202203,臺北市,柴油,大客車,6206
202203,臺北市,柴油,大貨車,7894
202203,臺北市,柴油,小客車,36954
202203,臺北市,柴油,小貨車,29110
202203,臺北市,柴油,特種車,4052
202203,臺北市,柴油,機車重型,0
202203,臺北市,柴油,機車輕型,0
202203,臺北市,柴油(油電),大客車,0
202203,臺北市,柴油(油電),大貨車,4
202203,臺北市,柴油(油電),小客車,543
202203,臺北市,柴油(油電),小貨車,1
202203,臺北市,柴油(油電),特種車,22
202203,臺北市,柴油(油電),機車重型,0
202203,臺北市,柴油(油電),機車輕型,0
202203,臺北市,柴油/電能,大客車,20
202203,臺北市,柴油/電能,大貨車,10
202203,臺北市,柴油/電能,小客車,68
202203,臺北市,柴油/電能,小貨車,2
202203,臺北市,柴油/電能,特種車,6
202203,臺北市,柴油/電能,機車重型,0
202203,臺北市,柴油/電能,機車輕型,0
202203,臺北市,液化石油氣,大客車,0
202203,臺北市,液化石油氣,大貨車,0
202203,臺北市,液化石油氣,小客車,0
202203,臺北市,液化石油氣,小貨車,0
202203,臺北市,液化石油氣,特種車,0
202203,臺北市,液化石油氣,機車重型,0
202203,臺北市,液化石油氣,機車輕型,0
202203,臺北市,電能,大客車,117
202203,臺北市,電能,大貨車,0
202203,臺北市,電能,小客車,7065
202203,臺北市,電能,小貨車,22
202203,臺北市,電能,特種車,25
202203,臺北市,電能,機車重型,42350
202203,臺北市,電能,機車輕型,22092
202203,臺北市,電能(增程),大客車,0
202203,臺北市,電能(增程),大貨車,0
202203,臺北市,電能(增程),小客車,37
202203,臺北市,電能(增程),小貨車,0
202203,臺北市,電能(增程),特種車,0
202203,臺北市,電能(增程),機車重型,0
202203,臺北市,電能(增程),機車輕型,0
202203,臺北市,電能/汽油,大客車,0
202203,臺北市,電能/汽油,大貨車,0
202203,臺北市,電能/汽油,小客車,774
202203,臺北市,電能/汽油,小貨車,0
202203,臺北市,電能/汽油,特種車,0
202203,臺北市,電能/汽油,機車重型,0
202203,臺北市,電能/汽油,機車輕型,0
202203,臺北市,電能/柴油,大客車,0
202203,臺北市,電能/柴油,大貨車,0
202203,臺北市,電能/柴油,小客車,0
202203,臺北市,電能/柴油,小貨車,0
202203,臺北市,電能/柴油,特種車,0
202203,臺北市,電能/柴油,機車重型,0
202203,臺北市,電能/柴油,機車輕型,0
202203,臺北市,總計,大客車,6360
202203,臺北市,總計,大貨車,7915
202203,臺北市,總計,小客車,735795
202203,臺北市,總計,小貨車,64258
202203,臺北市,總計,特種車,9015
202203,臺北市,總計,機車重型,886913
202203,臺北市,總計,機車輕型,60160
202204,臺北市,汽油,大客車,17
202204,臺北市,汽油,大貨車,7
202204,臺北市,汽油,小客車,639105
202204,臺北市,汽油,小貨車,35180
202204,臺北市,汽油,特種車,4854
202204,臺北市,汽油,機車重型,843464
202204,臺北市,汽油,機車輕型,37563
202204,臺北市,汽油(油電),大客車,0
202204,臺北市,汽油(油電),大貨車,0
202204,臺北市,汽油(油電),小客車,33585
202204,臺北市,汽油(油電),小貨車,0
